phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,37,train,0.49400150733439285,0.8135272860527039,0.845703125,0.7643964886665344,0.7203423930936094,0.814190027288514,0.8131355103637075,0.6141906167499167,33267,7645,4494,19692,0.8640930709350494,0.9002165767689274,0.00019203599999999987
epoch,37,val,0.538157045841217,0.7844753265380859,0.8260869383811951,0.7166882157325745,0.6412037037037037,0.8123167155425219,0.7704128865024995,0.5565979398889804,4161,1240,512,2216,0.8199024378041901,0.8847037938559221,0.00019203599999999987
epoch,38,train,0.48881980357211113,0.8148330450057983,0.8465943932533264,0.766485869884491,0.7211124881533864,0.8179525345241049,0.8129888541259288,0.6174312536394256,33261,7651,4403,19783,0.8662729194776773,0.9022259069943889,0.00018903699999999986
epoch,38,val,0.5335087776184082,0.8330668210983276,0.8758803606033325,0.7451643347740173,0.7639584135541009,0.7272727272727273,0.8865024995371228,0.6215721775022158,4788,613,744,1984,0.8279390949059857,0.8915019810060154,0.00018903699999999986
epoch,39,train,0.4860005335740434,0.8171218633651733,0.8489117622375488,0.7683897018432617,0.7256292485761529,0.8165054163565699,0.817486312084474,0.6211044202931119,33445,7467,4438,19748,0.8688692327882148,0.9034750287305386,0.00018603799999999986
epoch,39,val,0.5635907649993896,0.7427728176116943,0.7750887274742126,0.6996121406555176,0.5752421450507914,0.8925953079178885,0.6670986854286244,0.5290251382549653,3603,1798,293,2435,0.8357699252423529,0.8928591207992871,0.00018603799999999986
epoch,40,train,0.4846163884354458,0.817336916923523,0.8490932583808899,0.7686530947685242,0.7259030610370044,0.8167534937567188,0.8176818537348455,0.621545454393064,33453,7459,4432,19754,0.8692804334833353,0.9038818341507663,0.00018303899999999986
epoch,40,val,0.5594300031661987,0.8314675688743591,0.8795710206031799,0.7193772792816162,0.8152274837511606,0.6436950146627566,0.9263099426032216,0.6098823991293335,5003,398,972,1756,0.8309378027281675,0.8907841819235169,0.00018303899999999986
epoch,41,train,0.48598842718970275,0.8167839050292969,0.8482048511505127,0.7689595818519592,0.7234027043773007,0.820640039692384,0.8145043019163082,0.6215349826373074,33323,7589,4338,19848,0.867821916999122,0.9033189106206976,0.00018003999999999986
epoch,41,val,0.5235252976417542,0.7938245534896851,0.8332338333129883,0.7300257682800293,0.6511494252873563,0.8306451612903226,0.7752268098500278,0.5781902157650137,4187,1214,462,2266,0.820037893733486,0.8869498004876907,0.00018003999999999986
epoch,42,train,0.48324725877594304,0.8179360628128052,0.8498188257217407,0.7688677310943604,0.7276317732171859,0.815058298189035,0.8196372702385608,0.622194589342288,33533,7379,4473,19713,0.8696758089468268,0.9042709795994742,0.00017704099999999985
epoch,42,val,0.5619440078735352,0.7547053694725037,0.7887264490127563,0.707624614238739,0.5896871945259042,0.8845307917888563,0.6891316422884651,0.541774419813488,3722,1679,315,2413,0.8131455321587744,0.8827323915251927,0.00017704099999999985
epoch,43,train,0.4781882531080551,0.8205013871192932,0.8518053293228149,0.7724307179450989,0.7301277567099886,0.8199371537252956,0.8208349628470865,0.6279233232555589,33582,7330,4355,19831,0.8717786535819165,0.906314190653869,0.00017404199999999985
epoch,43,val,0.535830557346344,0.7789396047592163,0.8166513442993164,0.7216973900794983,0.6248323947438992,0.8541055718475073,0.7409738937233845,0.5639124798832095,4002,1399,398,2330,0.8210304200350474,0.8880401071594757,0.00017404199999999985
epoch,44,train,0.4767366343839163,0.8215152621269226,0.8529854416847229,0.7729023098945618,0.7329206360974163,0.8174977259571653,0.8238903011341415,0.6291428421452812,33707,7205,4414,19772,0.8737492832584155,0.907462901841487,0.00017104299999999985
epoch,44,val,0.5513828992843628,0.7585188746452332,0.7931289076805115,0.7100014686584473,0.5946547884187082,0.8808651026392962,0.6967228291057211,0.5454783438568132,3763,1638,325,2403,0.8005579335364006,0.8768874125080561,0.00017104299999999985
epoch,45,train,0.4717664383113824,0.8246643543243408,0.8560546636581421,0.7757651805877686,0.7390327893397215,0.8163400314231374,0.8295854517012123,0.6345126434586438,33940,6972,4442,19744,0.8765090929038887,0.9092189934619266,0.00016804399999999984
epoch,45,val,0.5681658387184143,0.7474474310874939,0.7795554399490356,0.7043916583061218,0.5800331989566042,0.8966275659824047,0.6720977596741344,0.5374779055430514,3630,1771,282,2446,0.8059462187056321,0.8797787324602102,0.00016804399999999984
epoch,46,train,0.4684674508521832,0.8266920447349548,0.8576116561889648,0.7786193490028381,0.7409620555721542,0.8203092698255189,0.8304653891278843,0.6390591830900338,33976,6936,4346,19840,0.8775096455979475,0.9104964947505805,0.00016504499999999984
epoch,46,val,0.5848364233970642,0.7515069246292114,0.7847399711608887,0.706139087677002,0.585383502170767,0.8896627565982405,0.6817256063691909,0.5397229192944651,3682,1719,301,2427,0.818745971670535,0.8880408198003954,0.00016504499999999984
epoch,47,train,0.46607374845470784,0.8258010745048523,0.8569012880325317,0.7774288654327393,0.7399865490958003,0.8188621516579839,0.8299032068830661,0.6371291156260326,33953,6959,4381,19805,0.8794849588988543,0.9114953708145913,0.00016204599999999984
epoch,47,val,0.5488590598106384,0.7627014517784119,0.7975653409957886,0.7133303880691528,0.5998500374906274,0.8797653958944281,0.7035734123310498,0.5509675505547714,3800,1601,328,2400,0.8244062665854865,0.8905321445849335,0.00016204599999999984
epoch,48,train,0.46228555011075606,0.8301176428794861,0.860768735408783,0.7821616530418396,0.7469244949399947,0.8208881170925328,0.8355739147438405,0.6453645527836557,34185,6727,4332,19854,0.8813666776672503,0.9133882459862217,0.00015904699999999983
epoch,48,val,0.5226477384567261,0.8111698627471924,0.8502000570297241,0.7446348071098328,0.6816935729515687,0.8203812316715543,0.8065173116089613,0.6032945277815686,4356,1045,490,2238,0.8286414723662611,0.8926135311642626,0.00015904699999999983
epoch,49,train,0.45993014993626596,0.8293649554252625,0.8605188727378845,0.7802919149398804,0.7479523737297133,0.8155544529893327,0.8375293312475557,0.6428407899198854,34265,6647,4461,19725,0.8824424506726173,0.9142003247360979,0.00015604799999999983
epoch,49,val,0.5077126026153564,0.8388485908508301,0.8811899423599243,0.7496177554130554,0.78314696485623,0.718841642228739,0.8994630623958526,0.6323876748335445,4858,543,767,1961,0.8356892391672459,0.8954656219305538,0.00015604799999999983
epoch,50,train,0.4572553699154233,0.8303634524345398,0.8613228797912598,0.7816078066825867,0.7491186170817696,0.8170429173902257,0.8382381697301525,0.6449763392771716,34294,6618,4425,19761,0.8834156275573108,0.9153110964696072,0.00015304899999999986
epoch,50,val,0.5157734751701355,0.8130151033401489,0.8548787236213684,0.7372061014175415,0.6976439790575916,0.781524926686217,0.8289205702647657,0.5951097422729655,4477,924,596,2132,0.838613732216619,0.8953650716903191,0.00015304899999999986
epoch,51,train,0.45501226714700094,0.8333281874656677,0.8636523485183716,0.7856578230857849,0.7522508890065824,0.8221698503266353,0.839924716464607,0.6514672224422795,34363,6549,4301,19885,0.884620164460771,0.916427564528017,0.00015004999999999985
epoch,51,val,0.5344154834747314,0.7951777577400208,0.8327473402023315,0.7358400821685791,0.6486713286713287,0.8500733137829912,0.7674504721347899,0.5874601690553662,4145,1256,409,2319,0.8372596295846058,0.8968648754086488,0.00015004999999999985
epoch,52,train,0.44988186376979367,0.8357706665992737,0.865807294845581,0.7884101271629333,0.7561595991040583,0.8235342760274539,0.8430044974579586,0.6562081077101579,34489,6423,4268,19918,0.8871755946920682,0.9183059656882535,0.00014705099999999985
epoch,52,val,0.5396659970283508,0.7857055068016052,0.8236485123634338,0.726959228515625,0.6349945235487404,0.8500733137829912,0.753193852990187,0.5726773797396275,4068,1333,409,2319,0.829083472296394,0.8928027203607891,0.00014705099999999985
epoch,53,train,0.45147970508445395,0.8335586190223694,0.8635751008987427,0.786607563495636,0.7510624694422505,0.8256842801620773,0.8382137270238561,0.6526444093243855,34293,6619,4216,19970,0.8863161647166131,0.9176894306099764,0.00014405199999999985
